unit_id,apn,bedrooms,mar_status,parcel_unit_count,size_class,use_class,rcb_comparable
1431-ocean-ave-520,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-601,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-602,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-603,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-604,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-605,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-606,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-607,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-608,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-609,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-610,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-611,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-612,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-613,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-614,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-615,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-616,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-617,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-618,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-619,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-620,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-701,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-702,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-703,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-704,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-705,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-706,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-707,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-708,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-709,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-710,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-711,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-712,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-713,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-714,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-715,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-716,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-717,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-718,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-719,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-720,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-801,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-802,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-803,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-804,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-805,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-806,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-807,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-808,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-809,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-810,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-811,4291015026,2,controlled,288,multifamily,five_plus,1
1431-ocean-ave-812,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-813,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-814,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-815,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-816,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-817,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-818,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-819,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-820,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-901,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-902,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-903,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-904,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-905,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-906,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-907,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-908,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-909,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-910,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-911,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-912,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-913,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-914,4291015026,1,controlled,288,multifamily,five_plus,1
1431-ocean-ave-915,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-916,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-917,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-918,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-919,4291015026,0,controlled,288,multifamily,five_plus,1
1431-ocean-ave-920,4291015026,1,controlled,288,multifamily,five_plus,1
1431-princeton-st,4267020017,3+,controlled,2,small,two_three,0
1431-princeton-st-1-2,4267020017,1,controlled,2,small,two_three,0
1431-santa-monica-blvd,4282016013,0,zero_mar,7,multifamily,commercial,0
1431-stanford-st-1,4267017051,2,controlled,1,single,single,0
1431-stanford-st-2,4267017052,2,controlled,1,single,single,0
1431-stanford-st-3,4267017053,2,controlled,1,single,single,0
1431-stanford-st-4,4267017054,2,controlled,1,single,single,0
1431-stanford-st-5,4267017055,1,controlled,1,single,single,0
1431-stanford-st-6,4267017056,1,controlled,1,single,single,0
1432-16th-st-1,4282020007,2,controlled,10,multifamily,five_plus,1
1432-16th-st-10,4282020007,2,controlled,10,multifamily,five_plus,1
1432-16th-st-2,4282020007,1,controlled,10,multifamily,five_plus,1
1432-16th-st-3,4282020007,1,controlled,10,multifamily,five_plus,1
1432-16th-st-4,4282020007,2,controlled,10,multifamily,five_plus,1
1432-16th-st-5,4282020007,2,controlled,10,multifamily,five_plus,1
1432-16th-st-6,4282020007,1,controlled,10,multifamily,five_plus,1
1432-16th-st-7,4282020007,1,controlled,10,multifamily,five_plus,1
1432-16th-st-8,4282020007,2,controlled,10,multifamily,five_plus,1
1432-16th-st-9,4282020007,2,controlled,10,multifamily,five_plus,1
1432-26th-st-a,4275001006,1,controlled,3,small,two_three,0
1432-26th-st-b,4275001006,1,controlled,3,small,two_three,0
1432-7th-st-204,4291020007,2,controlled,5,multifamily,five_plus,1
1432-7th-st-304,4291020007,2,controlled,5,multifamily,five_plus,1
1432-7th-st-307,4291020007,2,controlled,5,multifamily,five_plus,1
1432-7th-st-404,4291020007,0,controlled,5,multifamily,five_plus,1
1432-7th-st-504,4291020007,2,controlled,5,multifamily,five_plus,1
1432-9th-st-1,4282027007,1,controlled,10,multifamily,five_plus,1
1432-9th-st-10,4282027007,2,controlled,10,multifamily,five_plus,1
1432-9th-st-2,4282027007,1,controlled,10,multifamily,five_plus,1
1432-9th-st-3,4282027007,1,controlled,10,multifamily,five_plus,1
1432-9th-st-4,4282027007,1,controlled,10,multifamily,five_plus,1
1432-9th-st-5,4282027007,1,controlled,10,multifamily,five_plus,1
1432-9th-st-6,4282027007,1,controlled,10,multifamily,five_plus,1
1432-9th-st-7,4282027007,1,controlled,10,multifamily,five_plus,1
1432-9th-st-8,4282027007,1,controlled,10,multifamily,five_plus,1
1432-9th-st-9,4282027007,1,controlled,10,multifamily,five_plus,1
1432-california-ave,4281011001,0,zero_mar,5,multifamily,five_plus,0
1432-harvard-st-a,4267020008,1,controlled,4,multifamily,four,1
1432-harvard-st-b,4267020008,1,controlled,4,multifamily,four,1
1432-harvard-st-c,4267020008,0,controlled,4,multifamily,four,1
1432-harvard-st-d,4267020008,2,controlled,4,multifamily,four,1
1432-stanford-st-1,4267018015,1,controlled,7,multifamily,five_plus,1
1432-stanford-st-1a,4267018015,0,controlled,7,multifamily,five_plus,1
1432-stanford-st-2,4267018015,1,controlled,7,multifamily,five_plus,1
1432-stanford-st-3,4267018015,1,controlled,7,multifamily,five_plus,1
1432-stanford-st-4,4267018015,1,controlled,7,multifamily,five_plus,1
1432-stanford-st-5,4267018015,1,controlled,7,multifamily,five_plus,1
1432-stanford-st-6,4267018015,1,controlled,7,multifamily,five_plus,1
1433-10th-st-1,4282025020,2,controlled,10,multifamily,five_plus,1
1433-10th-st-10,4282025020,2,controlled,10,multifamily,five_plus,1
1433-10th-st-2,4282025020,1,controlled,10,multifamily,five_plus,1
1433-10th-st-3,4282025020,2,controlled,10,multifamily,five_plus,1
1433-10th-st-4,4282025020,1,controlled,10,multifamily,five_plus,1
1433-10th-st-5,4282025020,1,controlled,10,multifamily,five_plus,1
1433-10th-st-6,4282025020,3+,controlled,10,multifamily,five_plus,1
1433-10th-st-7,4282025020,1,controlled,10,multifamily,five_plus,1
1433-10th-st-8,4282025020,2,controlled,10,multifamily,five_plus,1
1433-10th-st-9,4282025020,2,controlled,10,multifamily,five_plus,1
1433-11th-st-1,4282024021,0,controlled,10,multifamily,five_plus,1
1433-11th-st-10,4282024021,2,controlled,10,multifamily,five_plus,1
1433-11th-st-2,4282024021,1,controlled,10,multifamily,five_plus,1
1433-11th-st-3,4282024021,1,controlled,10,multifamily,five_plus,1
1433-11th-st-4,4282024021,1,controlled,10,multifamily,five_plus,1
1433-11th-st-5,4282024021,2,controlled,10,multifamily,five_plus,1
1433-11th-st-6,4282024021,1,controlled,10,multifamily,five_plus,1
1433-11th-st-7,4282024021,1,controlled,10,multifamily,five_plus,1
1433-11th-st-8,4282024021,1,controlled,10,multifamily,five_plus,1
1433-11th-st-9,4282024021,1,controlled,10,multifamily,five_plus,1
1433-17th-st-1,4275011019,2,controlled,7,multifamily,five_plus,1
1433-17th-st-2,4275011019,2,controlled,7,multifamily,five_plus,1
1433-17th-st-3,4275011019,2,controlled,7,multifamily,five_plus,1
1433-17th-st-4,4275011019,2,controlled,7,multifamily,five_plus,1
1433-17th-st-5,4275011019,3+,controlled,7,multifamily,five_plus,1
1433-17th-st-6,4275011019,2,controlled,7,multifamily,five_plus,1
1433-17th-st-6a,4275011019,0,controlled,7,multifamily,five_plus,1
1433-18th-st,4275010018,2,controlled,2,small,five_plus,1
1433-18th-st-1-2,4275010018,2,controlled,2,small,five_plus,1
1433-19th-st,4275009015,2,controlled,4,multifamily,four,1
1433-19th-st-a,4275009015,1,controlled,4,multifamily,four,1
1433-19th-st-b,4275009015,1,controlled,4,multifamily,four,1
1433-19th-st-c,4275009015,1,controlled,4,multifamily,four,1
1433-21st-st-a,4275007005,1,controlled,5,multifamily,five_plus,1
1433-21st-st-b,4275007005,1,controlled,5,multifamily,five_plus,1
1433-21st-st-c,4275007005,1,controlled,5,multifamily,five_plus,1
1433-21st-st-d,4275007005,1,controlled,5,multifamily,five_plus,1
1433-21st-st-e,4275007005,1,controlled,5,multifamily,five_plus,1
1433-25th-st-1,4275001018,1,controlled,6,multifamily,five_plus,1
1433-25th-st-2,4275001018,1,controlled,6,multifamily,five_plus,1
1433-25th-st-3,4275001018,2,controlled,6,multifamily,five_plus,1
1433-25th-st-4,4275001018,1,controlled,6,multifamily,five_plus,1
1433-25th-st-5,4275001018,1,controlled,6,multifamily,five_plus,1
1433-25th-st-6,4275001018,3+,controlled,6,multifamily,five_plus,1
1433-6th-st,4291020017,3+,zero_mar,9,multifamily,commercial,0
1433-6th-st-a,4291020017,0,controlled,9,multifamily,commercial,1
1433-6th-st-b,4291020017,0,controlled,9,multifamily,commercial,1
1433-6th-st-c,4291020017,0,controlled,9,multifamily,commercial,1
1433-6th-st-d,4291020017,0,controlled,9,multifamily,commercial,1
1433-6th-st-e,4291020017,1,controlled,9,multifamily,commercial,1
1433-6th-st-f,4291020017,0,controlled,9,multifamily,commercial,1
1433-6th-st-g,4291020017,1,controlled,9,multifamily,commercial,1
1433-6th-st-h,4291020017,1,controlled,9,multifamily,commercial,1
1433-9th-st-a,4282026016,2,controlled,10,multifamily,five_plus,1
1433-9th-st-b,4282026016,1,controlled,10,multifamily,five_plus,1
1433-9th-st-c,4282026016,2,controlled,10,multifamily,five_plus,1
1433-9th-st-d,4282026016,2,controlled,10,multifamily,five_plus,1
1433-9th-st-e,4282026016,2,controlled,10,multifamily,five_plus,1
1433-9th-st-f,4282026016,2,controlled,10,multifamily,five_plus,1
1433-9th-st-g,4282026016,1,controlled,10,multifamily,five_plus,1
1433-9th-st-h,4282026016,1,controlled,10,multifamily,five_plus,1
1433-9th-st-i,4282026016,2,controlled,10,multifamily,five_plus,1
1433-9th-st-j,4282026016,2,controlled,10,multifamily,five_plus,1
1433-berkeley-st-a,4267016015,1,controlled,5,multifamily,five_plus,1
1433-berkeley-st-b,4267016015,1,controlled,5,multifamily,five_plus,1
1433-berkeley-st-c,4267016015,1,controlled,5,multifamily,five_plus,1
1433-berkeley-st-d,4267016015,3+,controlled,5,multifamily,five_plus,1
1433-berkeley-st-e,4267016015,0,controlled,5,multifamily,five_plus,1
1433-centinela-ave-a,4267015015,1,controlled,4,multifamily,four,1
1433-centinela-ave-b,4267015015,1,controlled,4,multifamily,four,1
1433-euclid-st-1,4282022019,1,controlled,11,multifamily,five_plus,1
1433-euclid-st-10,4282022019,1,controlled,11,multifamily,five_plus,1
1433-euclid-st-11,4282022019,2,controlled,11,multifamily,five_plus,1
1433-euclid-st-2,4282022019,1,controlled,11,multifamily,five_plus,1
1433-euclid-st-3,4282022019,1,controlled,11,multifamily,five_plus,1
1433-euclid-st-4,4282022019,2,controlled,11,multifamily,five_plus,1
1433-euclid-st-5,4282022019,1,controlled,11,multifamily,five_plus,1
1433-euclid-st-6,4282022019,1,controlled,11,multifamily,five_plus,1
1433-euclid-st-7,4282022019,1,controlled,11,multifamily,five_plus,1
1433-euclid-st-8,4282022019,1,controlled,11,multifamily,five_plus,1
1433-euclid-st-9,4282022019,1,controlled,11,multifamily,five_plus,1
1433-franklin-st-1,4267015014,1,controlled,6,multifamily,five_plus,1
1433-franklin-st-2,4267015014,2,controlled,6,multifamily,five_plus,1
1433-franklin-st-3,4267015014,2,controlled,6,multifamily,five_plus,1
1433-franklin-st-4,4267015014,2,controlled,6,multifamily,five_plus,1
1433-franklin-st-5,4267015014,2,controlled,6,multifamily,five_plus,1
1433-franklin-st-6,4267015014,2,controlled,6,multifamily,five_plus,1
1433-harvard-st-1,4267019014,2,controlled,8,multifamily,five_plus,1
1433-harvard-st-2,4267019014,1,controlled,8,multifamily,five_plus,1
1433-harvard-st-3,4267019014,1,controlled,8,multifamily,five_plus,1
1433-harvard-st-4,4267019014,2,controlled,8,multifamily,five_plus,1
1433-harvard-st-5,4267019014,2,controlled,8,multifamily,five_plus,1
1433-harvard-st-6,4267019014,1,controlled,8,multifamily,five_plus,1
1433-harvard-st-7,4267019014,1,controlled,8,multifamily,five_plus,1
1433-harvard-st-8,4267019014,2,controlled,8,multifamily,five_plus,1
1433-lincoln-blvd,4282027019,0,zero_mar,3,small,commercial,0
1433-lincoln-blvd-1-2,4282027019,0,zero_mar,3,small,commercial,0
1433-santa-monica-blvd,4282016013,0,zero_mar,7,multifamily,commercial,0
1434-10th-st-1,4282026006,0,controlled,10,multifamily,five_plus,1
1434-10th-st-10,4282026006,1,controlled,10,multifamily,five_plus,1
1434-10th-st-2,4282026006,1,controlled,10,multifamily,five_plus,1
1434-10th-st-3,4282026006,1,controlled,10,multifamily,five_plus,1
1434-10th-st-4,4282026006,2,controlled,10,multifamily,five_plus,1
1434-10th-st-5,4282026006,2,controlled,10,multifamily,five_plus,1
1434-10th-st-6,4282026006,1,controlled,10,multifamily,five_plus,1
1434-10th-st-7,4282026006,1,controlled,10,multifamily,five_plus,1
1434-10th-st-8,4282026006,2,controlled,10,multifamily,five_plus,1
1434-10th-st-9,4282026006,1,controlled,10,multifamily,five_plus,1
1434-11th-st-1,4282025008,2,controlled,8,multifamily,five_plus,1
1434-11th-st-2,4282025008,2,controlled,8,multifamily,five_plus,1
1434-11th-st-3,4282025008,2,controlled,8,multifamily,five_plus,1
1434-11th-st-4,4282025008,2,controlled,8,multifamily,five_plus,1
1434-11th-st-5,4282025008,2,controlled,8,multifamily,five_plus,1
1434-11th-st-6,4282025008,2,controlled,8,multifamily,five_plus,1
1434-11th-st-7,4282025008,2,controlled,8,multifamily,five_plus,1
1434-11th-st-8,4282025008,2,controlled,8,multifamily,five_plus,1
1434-12th-st-1,4282024008,3+,controlled,10,multifamily,five_plus,1
1434-12th-st-10,4282024008,2,controlled,10,multifamily,five_plus,1
1434-12th-st-2,4282024008,0,controlled,10,multifamily,five_plus,1
1434-12th-st-3,4282024008,0,controlled,10,multifamily,five_plus,1
1434-12th-st-4,4282024008,0,controlled,10,multifamily,five_plus,1
1434-12th-st-5,4282024008,2,controlled,10,multifamily,five_plus,1
1434-12th-st-6,4282024008,2,controlled,10,multifamily,five_plus,1
1434-12th-st-7,4282024008,2,controlled,10,multifamily,five_plus,1
1434-12th-st-8,4282024008,2,controlled,10,multifamily,five_plus,1
1434-12th-st-9,4282024008,0,controlled,10,multifamily,five_plus,1
1434-15th-st-1,4282021007,1,controlled,10,multifamily,five_plus,1
1434-15th-st-10,4282021007,1,controlled,10,multifamily,five_plus,1
1434-15th-st-2,4282021007,1,controlled,10,multifamily,five_plus,1
1434-15th-st-3,4282021007,1,controlled,10,multifamily,five_plus,1
1434-15th-st-4,4282021007,1,controlled,10,multifamily,five_plus,1
1434-15th-st-5,4282021007,1,controlled,10,multifamily,five_plus,1
1434-15th-st-6,4282021007,1,controlled,10,multifamily,five_plus,1
1434-15th-st-7,4282021007,1,controlled,10,multifamily,five_plus,1
1434-15th-st-8,4282021007,1,controlled,10,multifamily,five_plus,1
1434-15th-st-9,4282021007,1,controlled,10,multifamily,five_plus,1
1434-18th-st,4275011006,3+,controlled,5,multifamily,five_plus,1
1434-18th-st-1,4275011006,1,controlled,5,multifamily,five_plus,1
1434-18th-st-2,4275011006,2,controlled,5,multifamily,five_plus,1
1434-18th-st-3,4275011006,2,controlled,5,multifamily,five_plus,1
1434-18th-st-4,4275011006,2,controlled,5,multifamily,five_plus,1
1434-24th-st,4275004008,2,controlled,2,small,two_three,0
1434-25th-st-1,4275002007,2,controlled,6,multifamily,five_plus,1
1434-25th-st-2,4275002007,2,controlled,6,multifamily,five_plus,1
1434-25th-st-3,4275002007,2,controlled,6,multifamily,five_plus,1
1434-25th-st-4,4275002007,2,controlled,6,multifamily,five_plus,1
1434-25th-st-5,4275002007,2,controlled,6,multifamily,five_plus,1
